;Rank;Artist;Album;Date;Genres;RYM Rating;Ratings;Reviews
3807;3808;Julie London;London by Night;January 1959;Standards, Vocal Jazz;3.69;94;3
3808;3809;Patricia Barber;Modern Cool;1998;Vocal Jazz, Jazz;3.65;110;3
3809;3810;Louis Armstrong;Satchmo Serenades;1952;Vocal Jazz, Standards;3.36;135;7
3810;3811;Isotope;Deep End;June 1976;Jazz-Rock, Canterbury Scene, Jazz Fusion;3.37;138;2
3811;3812;Ralph Towner;Matchbook;25 April 1975;ECM Style Jazz;3.46;125;3
3812;3813;Sunny Murray;Hommage to Africa;1969;Free Jazz, Spiritual Jazz, Avant-Garde Jazz;3.61;106;1
3813;3814;Cecil Taylor;Fly! Fly! Fly! Fly! Fly!;1981;Free Jazz;3.59;108;2
3814;3815;Elvin Jones;The Ultimate Elvin Jones;August 1969;Post-Bop;3.71;91;3
3815;3816;Bill Evans;Loose Blues;1992;Cool Jazz;3.76;99;1
3816;3817;Xavier Cugat and His Orchestra;Viva Cugat!;1961;Big Band, Afro-Cuban Jazz, Lounge;3.56;108;1
3817;3818;Jone Takamäki Trio;Universal Mind;1982;Spiritual Jazz, Indo Jazz;3.61;104;
3818;3819;Chick Corea;The Ultimate Adventure;7 February 2006;Jazz Fusion;3.60;124;4
3819;3820;Tyshawn Sorey;Unfiltered;4 March 2020;Post-Bop;3.77;79;3
3820;3821;Sam Cooke;Encore;November 1958;Soul, Vocal Jazz, Standards;3.23;162;3
3821;3822;Claus Ogerman;Cityscape;1982;Third Stream;3.57;103;5
3822;3823;Special Providence;Essence of Change;30 March 2015;Progressive Metal, Jazz Fusion;3.62;100;1
3823;3824;John Zorn;The Hierophant;17 May 2019;Avant-Garde Jazz;3.61;100;
3824;3825;Colette Magny;Transit;1975;Free Jazz, Chanson à texte;3.37;141;5
3825;3826;Joshua Redman;Elastic;10 September 2002;Jazz Fusion;3.59;131;1
3826;3827;Gary Burton;Good Vibes;1970;Jazz Fusion, Jazz-Funk;3.43;121;4
3827;3828;Anthony Braxton;In the Tradition;1974;Post-Bop;3.43;127;1
3828;3829;Thelonious Monk Quintet;Thelonious Monk Quintet Blows for LP;March 1954;Bebop;3.53;118;2
3829;3830;Calvin Keys;Proceed With Caution!;1974;Soul Jazz;3.59;104;
3830;3831;Muhal Richard Abrams;Rejoicing With the Light;28 December 1983;Avant-Garde Jazz, Modern Creative;3.60;98;2
3831;3832;Medeski, Martin & Wood;Radiolarians II;14 April 2009;Jazz Fusion;3.63;120;2
3832;3833;Chicago Underground Duo;Synesthesia;2 May 2000;Avant-Garde Jazz;3.52;118;3
3833;3834;Praed;Kaf Afrit;28 April 2023;Arabic Jazz, Shaabi, Avant-Garde Jazz;3.61;95;1
3834;3835;Johnny Hodges;Everybody Knows;1964;Jazz, Swing;3.64;97;2
3835;3836;Kenny Wheeler;Around 6;1980;Avant-Garde Jazz;3.61;99;1
3836;3837;Yesterdays New Quintet;Stevie Vol. 1;2002;Jazz, Nu Jazz;3.28;162;1
3837;3838;Roland Kirk;Triple Threat;July 1957;Hard Bop;3.39;137;4
3838;3839;Evan Brewer;Your Itinerary;16 July 2013;Jazz Fusion, Math Rock;3.36;130;2
3839;3840;Flora Purim;If You Will;29 April 2022;Samba-jazz, Jazz Fusion;3.37;116;1
3840;3841;Paradox;Drifting Feather;1971;Chamber Jazz;3.50;108;2
3841;3842;Dexter Gordon;Daddy Plays the Horn;November 1956;Hard Bop, Bebop;3.56;109;3
3842;3843;DAAU;Die Anarchistische Abendunterhaltung!;1995;Chamber Jazz, Chamber Music, Avant-Prog;3.67;112;1
3843;3844;Michel Petrucciani;Michel Petrucciani;4 April 1981;Post-Bop;3.67;96;1
3844;3845; Yumiko Kanki [神吉由美子];F-Zero;25 March 1992;Video Game Music, Jazz-Funk, 16-bit;3.46;123;3
3845;3846;Shadowfax;Shadowdance;1 November 1983;New Age, Jazz Fusion;3.35;133;5
3846;3847;Julian Cannonball Adderley;Julian Cannonball Adderley;1955;Hard Bop, Jazz;3.48;124;1
3847;3848;Bill Dixon;Bill Dixon with Exploding Star Orchestra;5 February 2008;Avant-Garde Jazz;3.46;134;2
3848;3849;Jack Kerouac;Blues and Haikus;October 1959;Beat Poetry, Jazz Poetry;3.54;108;1
3849;3850;Miłość;Talkin' About Life and Death;1999;Yass;3.62;111;
3850;3851;Misha Mengelberg;Change of Season: The Music of Herbie Nichols;1985;Post-Bop;3.81;84;2
3851;3852;Shake Stew;Heat;25 March 2022;Spiritual Jazz, Jazz Fusion;3.49;107;4
3852;3853;Immortal Onion;Screens;18 April 2022;Nu Jazz, Jazz Fusion;3.52;103;
3853;3854;Dave Holland;Dave Holland & Sam Rivers, Vol. 1;1976;Avant-Garde Jazz, Free Jazz;3.64;97;3
3854;3855;The Thing;Shake;30 October 2015;Avant-Garde Jazz, European Free Jazz;3.66;101;
3855;3856;Al Di Meola;Scenario;1983;Jazz Fusion;3.10;196;3
3856;3857;Sax Ruins;Blimmguass;30 October 2013;Avant-Prog, Avant-Garde Jazz;3.64;95;1
3857;3858;Sambanzo;Etiópia;27 February 2012;Jazz Fusion;3.48;114;
3858;3859;Dave Weckl;Master Plan;19 July 1990;Jazz Fusion, Jazz;3.44;133;5
3859;3860;Max Roach;Best Coast Jazz;1955;Hard Bop, Jazz;3.65;98;3
3860;3861;Brute Force;Brute Force;February 1970;Jazz-Funk;3.52;116;5
3861;3862;Paul Bley;Turning Point;1975;Avant-Garde Jazz;3.58;99;1
3862;3863;Soft Machine;Land of Cockayne;9 March 1981;Jazz Fusion, Canterbury Scene;2.68;410;12
3863;3864;Pink Freud;Punk Freud;5 February 2007;Jazz Fusion, Yass;3.24;189;1
3864;3865;Chet Atkins;Chester & Lester;1976;Country, Jazz;3.41;126;11
3865;3866;Mick Karn;The Tooth Mother;15 May 1995;Jazz Fusion;3.41;130;5
3866;3867;John Zorn;Masada Anniversary Edition Vol. 2: Voices in the Wilderness;March 2003;Avant-Garde Jazz, Jazz Fusion;3.70;104;3
3867;3868;Eddie Harris;The In Sound;30 November 1965;Hard Bop, Jazz;3.70;88;3
3868;3869;Satoko Fujii Orchestra;Double Take;11 July 2000;Experimental Big Band, Free Jazz;3.74;92;1
3869;3870;Avishai Cohen Trio;From Darkness;9 February 2015;Chamber Jazz;3.24;163;2
3870;3871;Flock;Flock;20 May 2022;Avant-Garde Jazz, Free Improvisation;3.34;125;2
3871;3872;Keith Jarrett;Backhand;October 1975;Avant-Garde Jazz, ECM Style Jazz;3.44;124;3
3872;3873; Kazumi Watanabe [渡辺香津美];The Spice of Life;1987;Jazz Fusion;3.47;120;4
3873;3874;Young Jazz Giants;Young Jazz Giants;20 July 2004;Hard Bop, Post-Bop;3.53;111;1
3874;3875;The John Handy Quintet;The 2nd John Handy Album;November 1966;Jazz, Modal Jazz;3.75;88;2
3875;3876;Miguel Zenón;Tipico;10 February 2017;Post-Bop, Latin Jazz;3.47;107;1
3876;3877;Charles Lloyd;Voice in the Night;9 March 1999;Jazz, Post-Bop, ECM Style Jazz;3.70;114;2
3877;3878;Milt Jackson;Jazz sur Seine;1958;Jazz, Hard Bop;3.81;86;2
3878;3879;Tõnu Naissoo Trio;Tõnu Naissoo trio, Els Himma & Avo Joala;1970;Avant-Garde Jazz, Cool Jazz;3.43;126;2
3879;3880;John Zorn;Dreamachines;30 July 2013;Avant-Garde Jazz;3.43;126;
3880;3881;Guillermo Gregorio;Ellipsis;1997;Avant-Garde Jazz, Modern Creative;3.47;118;1
3881;3882;Aaly Trio + Ken Vandermark;Hidden in the Stomach;1998;Free Jazz;3.67;99;
3882;3883;Chick Corea Akoustic Band;Akoustic Band;6 March 1989;Post-Bop, Jazz;3.45;143;10
3883;3884;Ray Charles;Ray Charles and Betty Carter;September 1961;Vocal Jazz, Standards;3.48;120;2
3884;3885;Wadada Leo Smith;The Great Lakes Suites;16 September 2014;Avant-Garde Jazz, Modern Creative;3.55;104;
3885;3886;Ben Webster;See You at the Fair;1964;Jazz, Swing;3.70;92;
3886;3887;Charlie Haden;Silence;1989;Cool Jazz, Jazz;3.61;102;2
3887;3888;Haruka Nakamura;Nujabes Pray Reflections;4 December 2021;New Age, Chamber Jazz;3.62;100;2
3888;3889;Rudresh Mahanthappa;Kinsmen;23 September 2008;Jazz Fusion, Avant-Garde Jazz, Indo Jazz;3.66;104;1
3889;3890;Pharoah Sanders;Love Will Find a Way;1978;Smooth Jazz, Spiritual Jazz;2.88;237;5
3890;3891;Don Pullen;Evidence of Things Unseen;1984;Jazz, Avant-Garde Jazz;3.61;103;1
3891;3892;Milt Jackson;Plenty, Plenty Soul;1957;Jazz, Hard Bop;3.68;91;2
3892;3893;The Lucky Thompson Quartet;Lucky Strikes;1965;Bebop, Cool Jazz;3.78;85;2
3893;3894;Fuck Lungs;2TH;12 July 2019;Free Jazz, Electroacoustic, Free Improvisation;3.30;131;
3894;3895;Jean-Philippe Goude;Drones;1980;Zeuhl, Jazz Fusion;3.41;108;6
3895;3896;Butcher Brown;#KingButch;18 September 2020;Jazz-Funk;3.39;125;1
3896;3897;Randy Crawford;Secret Combination;March 1981;Smooth Soul, Smooth Jazz;3.48;128;5
3897;3898;Toubabou;Attente;September 1975;Progressive Rock, Jazz Fusion, Progressive Folk;3.51;101;5
3898;3899;Phil Ranelin;Vibes From the Tribe;1976;Spiritual Jazz;3.63;107;3
3899;3900;The Tony Williams Lifetime;Ego;May 1971;Jazz Fusion;3.22;160;5
3900;3901;Abstract Orchestra;Madvillain Vol. 2;24 May 2019;Big Band;3.37;136;
3901;3902;Trapist;Ballroom;17 February 2004;EAI, Avant-Garde Jazz;3.40;125;2
3902;3903;Sarathy Korwar;Kalak;11 November 2022;Hindustani Classical Music, Spiritual Jazz, Indo Jazz;3.40;117;
3903;3904;Simon Phillips;Protocol V;4 February 2022;Jazz Fusion;3.43;112;4
3904;3905;Milt Jackson;Opus de Jazz;1956;Bebop, Hard Bop;3.56;105;3
3905;3906;Ralph Towner;Five Years Later;1982;ECM Style Jazz;3.56;104;2
3906;3907;Manfredo Fest;Brazilian Dorian Dream;1976;Jazz Fusion, Samba-jazz, Jazz-Funk;3.71;92;2
3907;3908;John Scofield;Hand Jive;9 August 1994;Jazz-Funk, Soul Jazz;3.53;123;3
3908;3909;Gato Barbieri;Caliente!;September 1976;Latin Jazz, Smooth Jazz, Jazz-Funk;3.33;145;5
3909;3910;Béla Fleck & The Flecktones;Outbound;25 July 2000;Jazz Fusion, Jam Band;3.37;194;6
3910;3911;Sun Ra Arkestra;Mayan Temples;28 December 1990;Big Band;3.47;121;5
3911;3912;Walt Dickerson;"Impressions of ""A Patch of Blue""";1966;Modal Jazz;3.54;103;4
3912;3913;T-Square;F-1 Grand Prix World;21 February 1992;Jazz Fusion;3.58;107;1
3913;3914;Smoke;Everything;1973;Jazz Fusion, Jazz-Rock;3.29;130;5
3914;3915;Melissa Aldana;12 Stars;4 March 2022;Post-Bop;3.32;125;2
3915;3916;Incognito;Jazz Funk;1981;Jazz-Funk, Jazz Fusion, Britfunk;3.40;132;2
3916;3917;Dizzy Gillespie;Free Ride;1977;Jazz-Funk;3.54;114;2
3917;3918;Sonny Stitt;Sits In With The Oscar Peterson Trio;1959;Hard Bop, Jazz;3.69;92;2
3918;3919;Tim Berne;Sanctified Dreams;1987;Avant-Garde Jazz;3.69;92;1
3919;3920;Charles Lloyd & The Marvels;Tone Poem;12 March 2021;Jazz, Post-Bop;3.43;116;1
3920;3921;Béla Fleck & The Flecktones;Left of Cool;9 June 1998;Jazz Fusion;3.49;174;8
3921;3922;Wes Montgomery;California Dreaming;January 1967;Cool Jazz, Jazz Pop, Latin Jazz;3.22;156;3
3922;3923;Doug Hammond;Reflections in the Sea of Nurnen;1975;Spiritual Jazz;3.46;121;
3923;3924;Uzva;Tammikuinen Tammela;2000;Jazz Fusion, Progressive Rock, Chamber Jazz;3.51;116;3
3924;3925;Lee Morgan Quintet;Take Twelve;1962;Hard Bop;3.60;106;1
3925;3926;Anthony Braxton;Five Compositions (Quartet) 1986;1986;Avant-Garde Jazz, Modern Creative;3.61;98;3
3926;3927;Dinah Washington;"The Swingin' Miss ""D""";1957;Vocal Jazz;3.70;93;3
3927;3928;Poncho Sanchez;Papa Gato;1987;Afro-Cuban Jazz;3.69;88;
3928;3929;Roland Kirk;Reeds and Deeds;1963;Post-Bop;3.71;101;5
3929;3930;Gábor Szabó;High Contrast;1971;Jazz Fusion, Jazz, Soul Jazz;3.42;127;5
3930;3931;Gonzalo Rubalcaba;The Blessing;1991;Post-Bop, Hard Bop;3.60;112;1
3931;3932;Rashied Ali Quintet;Rashied Ali Quintet;1973;Free Jazz;3.67;98;3
3932;3933;Ken McIntyre;'Way, 'Way Out;1963;Post-Bop, Avant-Garde Jazz;3.74;80;2
3933;3934;Muriel Grossmann;Reverence;12 December 2019;Spiritual Jazz, Modal Jazz;3.73;77;2
3934;3935;Cameron Graves;Seven;19 February 2021;Jazz Fusion, Jazz-Rock;3.38;112;5
3935;3936;Nels Cline;The Inkling;June 2000;Avant-Garde Jazz;3.55;112;1
3936;3937;Tord Gustavsen Trio;The Other Side;31 August 2018;ECM Style Jazz;3.53;109;2
3937;3938;Hampton Hawes;For Real!;August 1961;Bebop, Cool Jazz;3.70;90;1
3938;3939;Johann Sebastian Bach;After Bach;9 March 2018;Third Stream;3.42;123;1
3939;3940;Mal Waldron Sextet;Mal/2;November 1957;Bebop, Hard Bop;3.56;106;3
3940;3941;Dollar Brand Quartet;Africa: Tears and Laughter;1979;Cape Jazz;3.68;101;2
3941;3942;Annie Ross;Sings a Song With Mulligan;1959;Vocal Jazz, Standards;3.62;97;1
3942;3943;Jan Garbarek;Eventyr;1981;ECM Style Jazz;3.33;137;
3943;3944;Rabih Abou-Khalil;Nafas;5 September 1988;Arabic Jazz;3.37;133;2
3944;3945;Carmel;The Drum Is Everything;24 February 1984;Jazz Pop, Vocal Jazz;3.38;124;7
3945;3946;Chick Corea & Gary Burton;Duet;25 May 1979;Chamber Jazz;3.49;120;2
3946;3947;Valerio Cosi;Heavy Electronic Pacific Rock;2008;Drone, Avant-Garde Jazz;3.43;130;1
3947;3948;Avishai Cohen;Colors;22 August 2000;Post-Bop;3.61;111;3
3948;3949;Lester Bowie;Fast Last!;1974;Avant-Garde Jazz;3.64;96;
3949;3950;Robert Glasper;Double Booked;25 August 2009;Post-Bop;3.31;147;
3950;3951;Bill Frisell;Valentine;14 August 2020;ECM Style Jazz, Jazz;3.43;110;3
3951;3952;Food;Veggie;9 September 2002;Avant-Garde Jazz;3.45;121;2
3952;3953;Blue Mitchell;Big 6;1958;Hard Bop;3.56;102;1
3953;3954;Steve Tibbetts;Big Map Idea;1989;Jazz Fusion, ECM Style Jazz;3.54;110;
3954;3955;Colin Wilkie;Wild Goose;1969;Avant-Garde Jazz;3.61;89;2
3955;3956;John Scofield;Quiet;1996;Hard Bop;3.58;115;2
3956;3957;The Stan Tracey Quartet;Jazz Suite - Inspired by Dylan Thomas's Under Milk Wood;1965;Hard Bop;3.71;85;3
3957;3958;Charles Mingus;Jazzical Moods, Vol. 2;1955;Hard Bop;3.07;184;2
3958;3959;Casiopea;Down Upbeat;25 October 1984;Jazz Fusion, Smooth Jazz;3.45;119;1
3959;3960;Michał Urbaniak Group;Inactin;1973;Jazz Fusion;3.61;96;2
3960;3961;Dhafer Youssef;Diwan of Beauty and Odd;16 September 2016;Jazz, Arabic Jazz;3.62;102;
3961;3962;Archie Shepp;Bill Dixon 7-Tette / Archie Shepp and the New York Contemporary 5;September 1964;Avant-Garde Jazz;3.65;92;3
3962;3963;The Sonny Stitt Quartet;Personal Appearance;1957;Hard Bop;3.78;81;4
3963;3964;Miles Davis All Stars;Miles Davis All Stars, Vol. 1;1955;Cool Jazz;3.08;192;2
3964;3965;The End;Svårmod och vemod är värdesinnen;29 June 2018;Avant-Prog, Avant-Garde Jazz;3.25;133;1
3965;3966;Jimi Tenor;Organism;22 February 1999;Nu Jazz, Jazz-Funk;3.26;160;6
3966;3967;Weldon Irvine;Liberated Brother;1972;Jazz-Funk;3.48;115;1
3967;3968; Woubeshet Feseha [ውብሸት ፍስሐ];ውብሸት ፍስሐ (Woubeshet Feseha);1984;Tizita, Ethio-Jazz;3.43;122;
3968;3969;Artie Shaw;Artie Shaw Plays an Album of Popular Music;February 1939;Swing;3.35;131;5
3969;3970;Frank Sinatra;Sinatra's Sinatra;5 October 1963;Vocal Jazz, Traditional Pop, Standards;3.35;145;3
3970;3971;The Last Poets;Chastisment;1972;Jazz Poetry;3.53;119;2
3971;3972;Bill Evans With Jeremy Steig;What's New;1969;Post-Bop;3.57;103;2
3972;3973;Théâtre du chêne noir;Chant pour le delta, la lune et le soleil;1976;Spoken Word, Jazz Fusion;3.55;103;3
3973;3974;Marc Ribot;Requiem for What's-His-Name;1992;Experimental Rock, Avant-Garde Jazz;3.39;137;
3974;3975;Mary Halvorson;A Tangle of Stars;25 October 2019;Avant-Garde Jazz;3.40;116;
3975;3976;Lonnie Smith;Turning Point;1969;Soul Jazz;3.52;109;6
3976;3977;Jordi Sabatés;Ocells del Més Enllà;1975;Jazz Fusion, Progressive Rock, Jazz-Rock;3.54;100;5
3977;3978;Gerry Mulligan;Jeru;January 1963;Cool Jazz;3.57;101;5
3978;3979;Dave Holland Quintet;The Razor's Edge;October 1987;Post-Bop;3.66;92;1
3979;3980;The Mike Westbrook Concert Band;Love Songs;1970;Jazz Fusion;3.71;86;2
3980;3981;Rio 65 Trio;Rio 65 Trio;1965;Samba-jazz;3.76;82;
3981;3982;Frank Sinatra;Christmas Songs by Sinatra;October 1948;Christmas Music, Vocal Jazz, Traditional Pop;3.09;181;4
3982;3983;Benoît Widemann;Stress !;1977;Zeuhl, Jazz Fusion;3.37;119;4
3983;3984;Bobby McFerrin;Spontaneous Inventions;1986;Vocal Jazz, A cappella;3.44;137;2
3984;3985;Eumir Deodato;Os Catedráticos 73;May 1973;Samba-jazz, Jazz Fusion, Jazz-Funk;3.57;102;2
3985;3986;Bremer/McCoy;Utopia;18 October 2019;Chamber Jazz;3.61;97;
3986;3987;Stanton Davis' Ghetto Mysticism;Brighter Days;1977;Jazz Fusion, Jazz-Funk;3.65;89;1
3987;3988;Medeski, Martin & Wood;Radiolarians I;30 September 2008;Avant-Garde Jazz, Jazz-Funk, Jazz Fusion;3.50;132;2
3988;3989;Tomasz Stańko;From the Green Hill;4 October 1999;ECM Style Jazz;3.66;115;1
3989;3990;Vince Guaraldi;Vince Guaraldi Trio;April 1956;Cool Jazz;3.52;119;1
3990;3991;Mike Nock;Ondas;April 1982;ECM Style Jazz, Jazz;3.58;96;1
3991;3992;Kahil El'Zabar;Spirit Groove;10 April 2020;Spiritual Jazz, Avant-Garde Jazz;3.64;87;
3992;3993;Spisek Sześciu;Complot of Six;1975;Jazz Fusion;3.66;89;
3993;3994;Lee Ritenour;Rit;1981;Yacht Rock, Jazz Pop, Smooth Jazz;3.25;148;3
3994;3995;Hank Crawford;Wildflower;13 December 1973;Jazz-Funk, Soul Jazz;3.49;119;2
3995;3996;Ethel Ennis;Lullabies for Losers;1955;Vocal Jazz;3.71;85;
3996;3997;Marc Ribot;Songs of Resistance 1942 - 2018;14 September 2018;Avant-Garde Jazz, Traditional Folk Music, Jazz-Rock;3.08;155;2
3997;3998;Seed Ensemble;Driftglass;8 February 2019;Jazz;3.30;124;2
3998;3999;The Square;Lucky Summer Lady;21 September 1978;Smooth Jazz, Jazz Fusion;3.43;118;1
3999;4000;Patricia Barber;Mythologies;15 August 2006;Vocal Jazz;3.63;109;2
4000;4001;The Manhattan Transfer;The Manhattan Transfer;2 April 1975;Jazz Pop, Vocal Jazz;3.22;164;8
4001;4002;Yair Elazar Glotman;Compound;5 October 2017;Chamber Jazz;3.42;111;
4002;4003;Michael White;Pneuma;1972;Spiritual Jazz;3.47;112;1
4003;4004;Jim Hall;Jazz Guitar;1957;Cool Jazz, Jazz;3.50;105;
4004;4005;Steve Eliovson;Dawn Dance;1981;ECM Style Jazz, Progressive Folk;3.62;97;4
4005;4006;Ben Webster;Ben Webster and Associates;1959;Jazz, Standards;3.76;94;2
4006;4007;Marcin Oleś & Bartłomiej Brat Oleś;Koptycus;11 February 2022;Avant-Garde Jazz, Chamber Jazz, Spiritual Jazz;3.33;126;1
4007;4008;Steve Tibbetts;Steve Tibbetts;1977;Experimental Rock, Jazz Fusion;3.48;102;5
4008;4009;Sarah Vaughan;How Long Has This Been Going On?;1978;Vocal Jazz;3.76;90;3
4009;4010;Mal Waldron Quintet;One-Upmanship;1977;Post-Bop;3.83;79;1
4010;4011;Grover Washington, Jr.;Inner City Blues;November 1971;Soul Jazz, Smooth Jazz;3.31;144;6
4011;4012;Sam Rivers;Paragon;1977;Avant-Garde Jazz, Free Jazz;3.56;104;
4012;4013;Jazz Q;Elegie [Jazz Q Martina Kratochvíla];1977;Jazz Fusion, Jazz-Rock;3.57;91;4
4013;4014;Herbie Hancock;A Tribute to Miles;22 March 1994;Hard Bop;3.60;108;1
4014;4015;Helen Merrill;The Nearness of You;1958;Vocal Jazz, Standards;3.74;91;
4015;4016;Michael Formanek's Ensemble Kolossus;The Distance;12 February 2016;Avant-Garde Jazz, Third Stream;3.57;96;3
4016;4017;Congreso;Estoy que me muero...;1986;Jazz Fusion, Progressive Pop;3.60;95;2
4017;4018;The Bad Plus;The Bad Plus;30 September 2022;Avant-Garde Jazz;3.29;127;2
4018;4019;Jim Hall;Jim Hall & Pat Metheny;27 April 1999;Post-Bop;3.45;130;3
4019;4020;Björn J:son Lindh;Ramadan;1971;Jazz-Rock, Jazz Fusion;3.60;94;1
4020;4021;Ohm:;Ohm;2003;Jazz Fusion;3.72;94;4
4021;4022;Gene Ammons;Hi Fidelity Jam Session;1956;Bebop, Jazz;3.77;82;4
4022;4023;Michel Camilo & Tomatito;Spain;2000;Flamenco Jazz;3.53;120;3
4023;4024;Arve Henriksen;Sakuteiki;15 October 2001;Avant-Garde Jazz;3.39;144;
4024;4025;Wadada Leo Smith;Golden Quartet;25 April 2000;Avant-Garde Jazz;3.59;109;
4025;4026;Tomasz Stańko;Bluish;1991;Post-Bop, ECM Style Jazz;3.59;100;2
4026;4027;Bill Dixon;Bill Dixon in Italy - Volume One;1980;Avant-Garde Jazz;3.68;91;2
4027;4028;Nels Cline Trio;Chest;June 1996;Avant-Garde Jazz, Jazz-Rock;3.69;96;1
4028;4029;Van Morrison;You're Driving Me Crazy;27 April 2018;Vocal Jazz;3.00;177;4
4029;4030;The Jazz Composer's Orchestra;Communication;1965;Free Jazz, Experimental Big Band;3.45;110;1
4030;4031;The Thing;She Knows...;2001;Free Jazz;3.67;97;1
4031;4032;Abraxis;Abraxis;1977;Progressive Rock, Jazz-Rock, Jazz Fusion;3.56;95;5
4032;4033;Trevor Dunn’s Trio-Convulsant avec Folie à Quatre;Séances;28 October 2022;Avant-Garde Jazz;3.55;96;3
4033;4034;Matthew Shipp Quartet;Pastoral Composure;18 April 2000;Avant-Garde Jazz;3.58;111;1
4034;4035;Meshell Ndegeocello;The Spirit Music Jamia: Dance of the Infidel;21 June 2005;Jazz;3.60;106;3
4035;4036;Carlos Santana;Divine Light (Reconstruction & Mix Translation by Bill Laswell);31 July 2001;Jazz Fusion, Spiritual Jazz, Ambient;3.62;113;5
4036;4037;Bill Connors;Of Mist and Melting;1978;ECM Style Jazz;3.48;108;2
4037;4038;Toto Blanke;Spider's Dance;April 1975;Jazz Fusion;3.48;102;6
4038;4039;Brian Blade Fellowship;Season of Changes;6 May 2008;Jazz, ECM Style Jazz;3.67;99;3
4039;4040;Frank Wright Trio;Frank Wright Trio;1966;Free Jazz;3.29;134;1
4040;4041;Dr. Buzzard's Original Savannah Band;Dr. Buzzard's Original Savannah Band Meets King Penett;1978;Disco, Big Band;3.42;118;5
4041;4042;Karl Hector & The Malcouns;Unstraight Ahead;17 June 2014;Afro-Jazz, Ethio-Jazz, Afro-Funk;3.56;97;1
4042;4043;Level 42;The Early Tapes July/Aug 1980;April 1982;Jazz-Funk, Jazz Fusion, Britfunk;3.45;127;5
4043;4044;Kenny Burrell;Bluesey Burrell;January 1963;Jazz, Soul Jazz;3.68;95;1
4044;4045;John Scofield;Still Warm;June 1986;Jazz Fusion;3.46;120;1
4045;4046;Kenny Burrell;Soul Call;October 1964;Soul Jazz;3.76;90;2
4046;4047;David Murray;Special Quartet;1991;Jazz, Post-Bop;3.85;82;1
4047;4048;K. Miho & Jazz Eleven;こけざる組曲 (Kokezaru Kumikyoku);1971;Jazz Fusion, Big Band;3.38;115;3
4048;4049;Bobby Hutcherson;Linger Lane;March 1975;Jazz Fusion;3.43;117;3
4049;4050;Mick Karn;Bestial Cluster;27 September 1993;Jazz Fusion;3.46;121;2
4050;4051;Tim Berne;Snakeoil;27 January 2012;Avant-Garde Jazz;3.34;140;2
4051;4052;Flora Purim;Open Your Eyes, You Can Fly;1976;Jazz Fusion, Vocal Jazz;3.40;121;3
4052;4053;George Adams;Sound Suggestions;September 1979;Post-Bop, ECM Style Jazz;3.63;90;1
4053;4054;Tenderlonious;The Shakedown featuring The 22arkestra;15 June 2018;Jazz Fusion, Jazz-Funk;3.53;95;2
4054;4055;Sathima Bea Benjamin;African Songbird;1976;Afro-Jazz, Spiritual Jazz;3.71;88;
4055;4056; Masahiko Togashi [富樫雅彦];Isolation;1971;Free Jazz;3.55;101;1
4056;4057;Dizzy Gillespie;Jambo Caribe;March 1965;Jazz, Afro-Cuban Jazz;3.64;101;2
4057;4058;Stanley Turrentine;Joyride;October 1965;Soul Jazz, Hard Bop;3.68;95;3
4058;4059;Rob Mazurek;Lightning Dreamers;31 March 2023;Jazz Fusion, Avant-Garde Jazz;3.25;137;1
4059;4060;Phantom City;Site Anubis;20 May 1996;Avant-Garde Jazz;3.70;82;2
4060;4061;Count Basie;Basie Straight Ahead;1968;Big Band;3.75;92;2
4061;4062;The John Wright Trio;South Side Soul;January 1961;Soul Jazz, Hard Bop;3.47;105;1
4062;4063;Nate Smith;Kinfolk: Postcards from Everywhere;3 February 2017;Jazz Fusion;3.55;104;
