id,name,gender
61505,dries henderickx,male
61506,egor dubai,male
61507,luuk hof,male
61514,michael league,male
61515,marcelo woloski,male
61516,bob lanzetti,male
61517,bill laurance,male
61518,justin stanton,male
61520,chris bullock,male
61521,"mike ""maz"" maher",male
61449,lewis capaldi,male
61450,aiden halliday,male
61451,andrew black,male
61452,aidan beattie,male
61600,dermot kennedy,male
61601,jonathan coote,male
61602,micheal quinn,male
61456,laura lee,female
61457,mark speer,male
22561,donald johnson,male
61685,eric paparazzi,male
61686,aliana kalaba,unknown
61458,masego,male
61459,andrew maxwell hunter,male
61460,dan foster,male
61461,jonathan curry,male
61462,alexis nelson,male
61691,clara luciani,female
61692,alban claudin,male
61693,benjamin porraz,male
61694,adrian edeline,male
61695,franck amand,male
61712,paul cowperthwaite,male
61748,sevdaliza,female
61749,leon den engelsen,male
61750,anthony amirkhan,male
61752,rené van munster,male
61753,elodie auger,female
61772,ben assiter-may,male
61464,monolink,male
61465,friedemann pruss,male
12453,robert seidel,male
56215,david august,male
61793,philipp thimm,male
61794,christoph hamann,male
61795,christian kohlhaas,male
61796,jörg wähner,male
61469,maes,male
61470,pims,unknown
61837,soolking,male
61838,kosmo,unknown
61826,plk,male
61827,moctar gueye,unknown
61828,mathias orlandi,male
61466,koba lad,male
61467,augustin perreira-bassale,male
61468,dj otto,unknown
61473,"""dj soon""",unknown
61914,loyle carner,male
61915,rebel kleff,unknown
61840,james rudi creswick,male
61917,ashley henry,male
61142,tom misch,male
61841,henry smith,male
61842,jamie houghton,female
61843,jaz lee,unknown
61474,alessandro mahmood,male
61475,elia pastori,female
61476,francesco fugazza,male
61960,marcello grilli,male
61777,rita ora,female
61954,"tony royster, jr.",male
61955,"john whitt, jr.",male
61956,luke aiono,male
61957,ayana simmons-williams,female
61778,michele rhyner,female
61779,naomi patterson,female
61780,robia brown,unknown
61781,shanika wallace,female
61782,sebastian anderson,male
61783,chaldon williams,unknown
61477,mariana secca,female
61478,christian euman,male
62037,alec meen,male
62039,joe mcmurry,male
62059,night lovell,male
62058,shaq france,male
61479,scarlxrd,male
61480,jack parker,male
62055,scrim,unknown
62056,ruby da cherry,male
62057,crystal meth,female
61481,grace carter,female
61482,darren watts,male
61483,toby horton,male
62119,eddy de pretto,male
62153,charlie trimbur,male
62154,jonathan kapela,male
62266,léo besso,male
62267,ivo roxo,male
62271,ben ufo,male
62272,joy orbison,male
62268,amparo battaglia lopez,female
62269,chloé,female
62270,ben klock,male
62300,suzane,female
61486,primero,male
61487,swing,unknown
61489,loxley,male
61488,goody,unknown
61490,vax1,unknown
62301,foda c,male
62302,lujipeka,male
62303,chaps,unknown
62304,kciv,unknown
61522,anastasia walker,female
61523,ross cameron,male
61524,richard gartland,male
61525,richard cook,male
61526,philippe clegg,male
61373,josh freese,male
61374,rufus miller,male
61375,melissa tatro,female
61376,james roston,male
61377,shane sager,male
47290,janet jackson,female
47367,eric smith,male
9529,mike reid,male
61587,"maurice ""aktive"" de loach",male
61588,errol cooney,male
61589,rebecca james,female
61590,erin stevenson,female
61591,whyley yoshimura,unknown
61592,laurel thomson,female
61593,"steven ""guero"" charles",male
61594,allison buczkowski,female
61595,alexandra carson,female
61596,dominique battiste,unknown
61597,james collins,male
61598,raphael thomas,male
61332,scott holiday,male
61333,michael miley,male
61334,jay buchanan,male
61335,dave beste,male
61336,todd brooks,male
61337,cory churko,male
61338,brent fitz,male
61340,myles kennedy,male
61341,todd kerns,male
28443,kenny wayne shepherd,male
28445,noah hunt,male
16596,chris layton,male
61344,scott nelson,male
61688,gabriel harris,male
61689,dirk powell,male
61690,grace stumberg,female
61735,andrea belfi,male
61345,nigel godrich,male
61771,tarik barri,male
61784,faouzia,female
61786,yasmin ogilvie,female
61787,lily whitfield,female
61788,charles morton,male
61790,matt benson,male
61346,dennis lloyd,male
61347,rom shani,unknown
61348,tomer rabinowitz,male
61350,paul jordanous,male
61352,sylvia mwenze,female
61819,julien baker,female
61918,aisha buens,female
61829,justin vernon,male
61830,s. carey,male
61831,matthew mccaughan,male
61832,mike lewis,male
61833,andy fitzpatrick,male
61951,wolfgang flür,male
61353,marc van wagenungen,male
61354,sal cracchiolo,male
61355,marcus scott,male
61356,jerry cortez,male
61963,ben jones,male
18611,anita baker,female
61357,kenanyah israel,unknown
61358,hosea daniels,male
61359,"rodney m edge, sr.",male
61360,ron jenkins,male
61361,phil hamilton,male
62054,"leonard ""pudge"" tribbett",male
61362,audrey swann,female
61363,shaneka hamilton,unknown
62060,lizzo,female
62061,sophia eris,female
62062,courtney hollinquest,female
62063,le'ana hill,unknown
62064,chawnta van,unknown
62065,shirlene quigley,female
61366,téja veal,unknown
62091,tracy martin,female
61367,krystal johnson,female
61368,de'arcus curry,unknown
62092,fulani bahati,unknown
62093,asha franklin,female
62094,falon johnson,unknown
62095,kacie garland,female
61369,jalen n'gonda,male
61370,conor o'shea,male
61371,max o'hara,male
61372,jake lipiec,male
62125,michel ferre,male
62130,divinci,male
62134,dj reborn,unknown
62066,clothilde ramond,female
62067,claire chanelet,female
62068,maud feuillet,female
62118,stéphane willy metrailler,male
62069,charles pierron,male
62070,joffrey portier,male
62071,vincent canu,male
62072,adrien léger,male
62073,jean-françois raymond,unknown
62075,sylvain tolck,male
62116,jonas vernerey,male
62117,antonino nuciforo,male
62076,valentin conus,male
62077,kevin juillerat,male
62078,micaël vuataz,unknown
62120,fabrice vernay,male
62122,paula chico,female
62123,arianna rossi,female
62127,ciprian musceleanu,male
62129,magdalena langman,female
62131,gaëlle spieser,female
62132,alexandru patrascu,male
62135,akiko shimizu,female
62136,erika lukin-mertz,female
62137,pauline vuillerme,female
62138,marie traube,female
62145,céline othenin-girard,female
62147,davide montagne,male
62148,elsa dorbath,female
62149,nico prinz,male
62150,mathieu foubert,male
62151,samuel ramos escobar,male
62152,david brito,male
6938,jules buckley,male
62156,larnell lewis,male
62157,dan ellis,male
62158,john calvert,male
62159,evil ex,unknown
62160,tommy emmerton,male
62161,rob gentry,male
62162,alex bennett,male
62163,vula malinga,female
62164,brendan reilly,male
62165,holly petrie,female
62166,rob de nijs,male
62167,lauren jauregui,female
62168,sheléa,female
62169,daley gareth,male
62305,salif gueye,unknown
29393,jean-phi dary,male
62888,florencia iribarne,female
62889,ayelen zuker,female
62890,camila ibarra,female
62891,nicki nicole,female
62926,arlo parks,female
62927,"madeleine ""maddy"" jones",female
62929,olivia thompson,female
62948,leah bieri,female
62949,julia schwob,female
62950,gina corti,female
62940,phoebe lucille bridgers,female
62941,emily retsas,female
28546,björk,female
14117,basile leroux,male
15769,gerry brown,male
21119,fred white,male
20921,etienne mbappe,male
62904,alexandra moshe,female
62894,anika nilles,female
15578,robert w. stevenson,male
13571,gayle moran,female
19812,gary sanctuary,male
1970,chris isaak,male
23347,kenney dale johnson,male
23349,rowland salley,male
20467,"charles ""chuck"" booker",male
27034,leonardo reis,male
18013,reese wynans,male
12409,géza söptei,male
12410,ferenc virag,male
12411,imre zsoldos,male
12412,deszö selényi,unknown
12413,sandor dobsa,male
12414,andras dan,unknown
12415,balazs berkes,unknown
12403,björn johansen,male
12404,bernt steen,male
12405,frode thingnæs,male
12406,roy hellvin,male
12407,erik amundsen,male
12408,jon christensen,male
12396,jacques lucas,male
12397,"reynold ""pops"" gysin",male
12398,marc moret,male
12399,françois pesse,male
12400,jean-claude pesse,male
12401,arnold hoffmaenner,male
12402,anthony ringrose,male
12391,esa pethman,male
12392,ilkka karumo,male
12393,matti konttinen,male
12394,pekka sarmanto,male
12395,esko rosnell,male
12386,francesco santucci,male
12387,enzo scoppa,male
12388,amedeo tommasi,male
12389,giovanni tommaso,male
12390,franco tonani,male
12381,karel krautgartner,male
12382,karel ruzicka,male
12383,ludek hulan,male
12384,ivan dominak,male
12385,laco deczi,male
12440,baby agnew,unknown
12441,rudy fuesers,male
12442,don menza,male
12443,olaf kübler,male
12444,jan konopasek,male
12445,pepsi auer,male
12446,branko pejakovic,male
12447,kurt bong,male
12434,lars löfstedt,male
12435,gilbert holmströms,male
12436,pider avall,male
12437,clas fehling,male
12438,lars-urban helje,unknown
12439,anders söderling,male
12430,niels husum,male
12431,kjeld jul nielsen,male
12432,ib lund nielsen,male
12433,finn fredriksen,male
12426,milcho leviev,male
12427,simeon schterev,male
12428,liubomir mitsov,male
12429,peter slavov,male
12422,babs robert,male
12423,johnny brouwers,male
12424,paul dubois,male
12425,robert pernet,male
12416,gérard bagot,male
12417,jacques bonnet-dupeyron,male
12418,jean-marie bonnet-dupeyron,male
12419,alain bouchet,male
12420,jean-pierre dechaume,male
12421,jean-paul vögelin,male
8968,ron mcclure,male
12457,olivier berney,male
12466,paul thommen,male
12465,humbert serani,male
12464,bob jacquillard,male
12463,philippe hennard,male
12461,michel panchaud,male
12460,rené peytregnet,male
12459,jean-pierre beltrami,male
12458,pierre brodard,male
12456,serge buffat,male
12455,roland delacrétaz,male
12454,francis rothenbühler,male
12452,ray therace,male
12451,jean juillard,male
12450,paul studhalter,male
12449,pierre favre,male
12448,"""sir"" charles thompson",male
12490,pierre jomini,male
12491,denis gonseth,male
12492,theo siegrist,male
12485,heinz bigler,male
12486,umberto arlati,male
12487,franz biffiger,male
12488,roger pfund,male
12489,kurt schaufelberger,male
12481,jean-françois boillat,male
12482,marcel corminboeuf,male
12483,christian landry,male
12484,jerry chardonnens,male
12477,jean-louis zurcher,unknown
12478,bernard bernard ogay,male
12480,humbert ceralli,male
12473,paul-françois jorg,unknown
12474,pierre wildbolz,male
12475,pierre kuenzi,male
12476,rodolf ackermann,male
12470,ken chaney,male
12471,eldee young,male
12472,redd holt,unknown
12502,ernst-ludwig petrowsky,male
12504,hans-joachim graswurm,unknown
12505,hubert katzenbeisser,male
12506,eberhard weise,male
12507,klaus koch,male
12509,wolfgang winkler,male
12500,theo loevendie,male
12501,maarten van regteren altena,male
12503,john engels,male
12496,pekka pöyry,male
12497,eero ojanen,male
12498,teppo hauta-aho,male
12499,reino laine,male
12495,freddie deronde,male
12526,david ambrose,male
12527,clive thacker,male
12528,julie driscoll,female
12518,jim doherty,male
12520,john curran,male
12522,louis stewart,male
12524,john wadham,male
12519,mieczyslaw kosz,male
12521,roman dylag,male
12523,sergiusz perkowski,male
12511,michel terrioux,male
12513,christian saunier,male
12515,george paszinski,male
12517,rené james,male
12510,rudolf tomsits,male
12514,györgy vukán,male
12516,vilmos jaroka,male
56460,bill evans,male
12550,eddie gomez,male
12544,karin krog,female
12545,jan garbarek,male
12547,arild andersen,male
12548,terje bjørklund,male
12540,palle mikkelborg,male
12541,bernt rosengreen,male
12542,niels brönsted,male
12543,bo stief,male
12546,alex riel,male
12530,manfred schoof,male
12531,michael pilz,male
12533,alexander von schlippenbach,male
12535,buschi niebergall,male
12537,mani neumeier,male
8967,"al jackson, jr.",male
12529,mike westbrook,male
12532,john surman,male
12534,mike osborne,male
12536,malcolm griffiths,male
12538,harry miller,male
999,nina simone,female
12567,ian henry,male
12568,martin walsh,male
12562,zdenek pulec,male
12564,eugen jegorov,male
12565,vincenc kummer,male
12566,vladimir zizka,male
12560,eero koivistoinen,male
12561,penti hietanen,unknown
12563,ilkka willman,male
12555,leroy vinnegar,male
12557,donald dean,male
12551,predrag ivanovic,male
12552,milivoje markovic,male
12554,vladimir vitas,male
12556,zoran jovanovic,male
12558,bratislav godel,male
12559,radomir milivojevic,male
12581,jacques bekaert,male
12583,richard rousselet,male
12585,ronald lecourt,male
12589,félix simtaine,male
12577,nunzio rotondo,male
12578,franco d'andrea,male
12579,dodo goya,male
12580,franco mondini,male
12571,alan skidmore,male
12573,kenny wheeler,male
12575,john taylor,male
12576,john marshall,male
12569,phil woods,male
12572,henri texier,male
12574,daniel humair,male
7826,eddie harris,male
12603,jodie christian,male
12599,hans dulfer,male
12600,willem van manen,male
12602,altena van regteren,male
12604,han bennink,male
12606,steve boston,male
12590,bruno spoerri,male
12591,hans kennel,male
12593,david lee,male
12595,raffael waeber,male
12597,hans foletti,male
12598,kenny schmidt,male
12592,alvin lee,male
12594,leo lyons,male
12596,ric lee,male
12582,volker kriegel,male
12584,dave pike,male
12586,hans rettenbacher,male
12588,peter baumeister,male
12622,kenny burrell,male
12623,richard wyand,male
12625,reggie johnson,male
12627,jimmy cobb,male
12615,michel roques,male
12616,benoît charvet,male
12618,jean-françois manzecchi,unknown
12614,erik andresen,male
12617,elge hurum,unknown
12620,tore nordlie,male
12621,svein christiansen,male
12612,tamas rosenberg,male
12607,finn ziegler,male
12608,ole kock hansen,male
12609,hugo rasmussen,male
12611,bjarne rostvold,male
12633,dick heckstall-smith,male
12635,dave greenslade,male
12637,tony reeves,male
12638,jon hiseman,male
6747,ella fitzgerald,female
12631,tommy flanagan,male
12632,frank de la rosa,male
12634,ed thigpen,male
12624,clark terry,male
12626,ernie wilkins,male
12628,kenny clarke,male
12660,rick wahlstein,male
12661,fred andersson,male
12662,sven svärd,male
12664,christer sandell,male
12666,timo peltoniemi,male
12668,pentti mutikainen,male
12670,christian schwindt,male
12659,champion jack dupree,male
12643,junior mance,male
12645,martin rivera,male
12646,"oliver ""bops junior"" jackson",male
12654,rowland greenberg,male
12655,terje larsen,male
12656,einar eversen,male
12657,bjoern pedersen,unknown
12658,per nyhaug,male
12650,chris hinze,male
12651,henk alkema,male
12652,rob langereis,male
12653,peter ypma,male
12647,stuff combe,male
12648,luc hoffmann,male
12649,benny bailey,male
12639,bosko petrovic,male
12640,kornelije kovac,male
12641,hreljac bojan,unknown
12642,glojnaric silvije,male
12644,vladimir furduj,male
12696,dexter gordon,male
12694,erich kleinschuster,male
12695,art farmer,male
12697,hans salomon,male
12698,fritz pauer,male
12700,peter marshall,male
12702,erich bachträgl,male
12692,gerry mulligan,male
12689,aladar pege,male
12690,mihaly raduly,male
12691,béla lakatos,male
12693,géza lakatos,male
12683,john tchicai,male
12685,christian kyhl,male
12687,torben munk,male
12688,ivan krill,male
12672,pavel smetacek,male
12674,bohumil vesely,male
12676,jiri pechar,male
12678,jaroslav fuksa,male
12680,ivan smetacek,male
12681,antonin bily,male
12682,ivo pluhacek,male
12684,lubox zajicek,unknown
12686,vaclav sirl,unknown
12671,etienne verschueren,male
12673,guy dossche,male
12675,freddy sunder,male
12677,marc moulin,male
12679,freddy rottier,male
12663,sadao watanabe,male
12665,yoshiaki masuo,male
12667,yoshio suzuki,male
12669,hirotami tsunoda,unknown
12722,mike nock,male
12725,mike white,male
12728,eddie marshall,male
12727,jürg grau,male
9389,herbie mann,male
12714,sonny sharrock,male
12717,miroslav vitous,male
12721,steve marcus,male
12710,ian carr,male
12713,art themen,male
12716,karl jenkins,male
12720,jeff clyne,male
12706,ack van rooyen,male
12708,gert dudek,male
12709,joki freund,male
12712,wolfgang dauner,male
12715,eberhard weber,male
12718,cees see,male
12699,françois guin,male
12701,gérard badini,male
12703,xavier chambon,male
12705,ricardo galéazzi,male
12707,teddy martin,male
12732,stan webb,male
12734,andy silvester,male
12737,dave bidwell,male
12735,marty morell,male
12731,yusef lateef,male
12733,barry harris,male
12736,bob cunningham,male
12738,albert heath,male
12759,gregg rolie,male
12766,mike carabello,male
12726,tom scott,male
7221,son house,male
21759,leon thomas,male
12746,archie shepp,male
12749,dave burrell,male
12751,joseph dejean,male
12752,"bernard ""beb"" guérin",male
12754,claude delcloo,male
12742,chico o'farrill,male
12741,trevor watts,male
12744,john stevens,male
12739,maggie bell,female
12740,john mcguiness,male
12743,lee harvey,male
12745,jimmy dewar,male
12747,colin allen,male
4122,king curtis,male
4023,truman thomas,male
13600,warren smith,male
12788,bernard purdie,male
8872,aretha franklin,female
12755,melanie,female
12771,paul-andré thibert,unknown
12775,rené andré rodolphe mathieu,male
12780,éric clément,male
12784,jean-pierre legault,male
12787,robert lepage,male
12769,roger chapman,male
12774,"john ""charlie"" whitney",male
12778,rob townsend,male
12782,john weider,male
12786,john palmer,male
12770,patrick philippe moraz,male
12773,peter lockett,male
12777,jean ristori,male
12779,bryson graham,male
12760,fredd bekky,unknown
12762,luk smets,male
12764,bobb bobbot,unknown
12765,axel van duin,male
12767,cel de cauwer,male
1367,tony williams,male
14806,ted dunbar,male
59187,arthur edward booth,male
51687,larry young,male
12798,sandor benko,male
12801,bela zoltan,female
12803,ivan nagy,male
12806,bela bagyari,female
12809,jeno nagy,male
12812,istvan mankovits,unknown
12815,janos jaray,unknown
12810,slide hampton,male
12793,leszek zadlo,male
12799,rudolf hansen,male
12800,jesper thilo,male
12804,ole molin,male
12808,ove rex,male
12785,michał urbaniak,male
12789,urszula dudziak,female
12790,adam makowicz,male
12792,pawel jarzebski,male
12795,czeslaw bartkowski,male
12824,heikki sarmanto,male
12847,edward vesala,male
12821,carl magnus neumann,male
12826,bjoern holmvik,unknown
12816,max roach,male
13537,stanley cowell,male
12807,brane zivkovic,male
12811,salko mujicic,male
12814,vedran bosic,male
12818,miljenko prohaska,male
12819,ratko divjak,male
12832,henri chaix,male
12835,jo gagliardi,male
12838,roger zufferey,male
12841,michel pilet,male
12845,alain du bois,male
12849,romano cavicchiolo,male
12831,graham collier,male
12834,harry beckett,male
12837,bob sydor,male
12839,alan wakeman,male
12844,geoff castle,male
12827,harald eckstein,male
12830,jochen voss,male
12833,sep plecher,unknown
12836,lothar scharf,male
33997,roger cooke,male
33998,jimmy schaperow,male
33999,wim stolwij,male
12854,gérard coppéré,male
12857,jeff sicard,male
12860,patricio villaroel,male
12861,michel gladieux,male
12863,jacques mahieux,male
12852,ahmad jamal,male
12855,jamil sulieman,male
12858,frank gant,male
12850,yvan landry,male
12853,art maiste,male
12856,richard ring,male
12859,donald habib,male
12862,roger simard,male
12842,alex scorier,male
12846,johnny dover,male
12851,nicolas kletchkovsky,male
34004,"harold ""jazzbo"" alexander",male
596,gato barbieri,male
12876,larry coryell,male
13332,chico hamilton,male
595,olivier nelson,male
13436,"eddie ""cleanhead"" vinson",male
34000,sam brown,female
34002,bill goodwin,male
14917,tony levin,male
6454,buddy johnson,male
12866,dill jones,male
12870,bill pemberton,male
7915,mongo santamaría,male
12885,carter jefferson,male
12886,ray maldonado,male
12890,roger glenn,male
12894,eddie martinez,male
12896,edward rivera,male
12898,steve berrios,male
9386,harry whitaker,male
12887,clint houston,male
12891,alphonse mouzon,male
28220,paul bley,male
12880,hampton hawes,male
12895,donald bailey,male
3409,bo diddley,male
12909,david myers,male
12912,louis myers,male
12914,lafayette leake,male
12919,cookie vee,unknown
12923,freddie below,male
1298,chuck berry,male
3410,t-bone walker,male
3010,willie dixon,male
12908,freddy below,male
12907,paul pena,male
12910,hartley severns,unknown
12911,johnny summers,male
12913,vinton johnson,unknown
7219,muddy waters,male
12920,jimmy dawkins,male
33993,moses smith,male
24282,lightnin' slim,male
12917,dr. ross,male
12943,bessie griffin,female
12945,arlene mills,female
12948,dolores copes,female
12950,george edmunds,male
12953,johnny thompson,male
12916,whispering smith,unknown
12930,eddy louiss,male
12940,claude engel,male
12941,more berthoud,unknown
12926,joachim kühn,male
12928,"jean-françois ""j.f."" jenny-clark",male
12931,oliver johnson,male
12921,gordon beck,male
12929,ron matthewson,male
12952,peter broetzmann,male
12955,fred van hove,male
12938,jean-louis méchali,male
12942,françois méchali,male
12962,jean cohen,male
12963,evan chandlee,male
12967,jean-francois canape,male
12935,jan fryderyk dobrowolski,male
12939,zbigniew bednarek,male
12964,léon francioli,male
12971,eje thelin,male
12974,jouck minor,male
12981,danny moss,male
12983,brian lemon,male
12986,martin drew,male
12989,ken baldock,male
12991,jeannie lambe,female
12957,vilmos javori,male
12958,bola lakatos,unknown
12993,don burrows,male
13015,george golla,male
13017,ed gaston,male
13019,alan turnbull,male
12984,kornelijo kovac,unknown
12988,bojan hreljac,male
12990,zlatko pejakovic,male
12992,jospi bocek,unknown
12995,petar ugrin,male
12976,masahiko sato,male
12982,tamotsu tanaka,male
12985,takashi midorikawa,male
13000,ray bryant,male
13007,stan getz,male
12997,chuck mangione,male
13008,anthony levine,male
19706,gerry niewood,male
13024,john mealing,male
13028,brian spring,male
13030,roland kirk,male
13031,ron burton,male
13032,henry pearson,male
13034,joe texidor,male
13037,robert shy,male
13027,james rowser,male
13029,william clarke,male
11729,richie havens,male
33978,odetta,female
13047,pat rebillot,male
13048,"david ""fathead"" newman",male
13052,andy muson,male
13055,reggie ferguson,male
13036,sonny murray,male
13038,bob reid,male
3816,freddie king,male
13101,david maxwell,male
13103,malvyn jones,male
13105,"charles ""sugar boy"" myers",male
13107,benny turner,male
7398,memphis slim,male
12013,mickey baker,male
13092,charles meyer,male
13093,denny burner,male
11845,brownie mcghee,male
13079,sonny terry,male
3882,"joseph ""ziggy"" modeliste",male
13109,leo nocentelli,male
13125,george porter,male
13131,elford roberts,unknown
13116,gary brown,male
13117,baikida carroll,male
13119,joe bowie,male
13121,jess smith,male
13123,robbie montgomery,female
6311,professor longhair,male
13138,jerome hayes,male
9980,albert king,male
11522,james washington,male
13155,ella tate,female
13158,rick watson,male
13161,norville hodges,unknown
13165,wilbur tompson,male
13170,don kingsey,male
13171,bill rennie,male
13174,sam king,male
13152,ed beyer,male
13153,adolfo de la parra,male
13156,robert hite,male
13160,richard hite,male
13163,henry vestine,male
13167,james shane,male
10475,willie mabon,male
13144,wayne preston,male
13146,john polk,male
13148,herbert j. williams,male
13207,claude joly,male
13209,pierre bertoli,male
13210,jean-daniel stähli,unknown
13212,aldo zanesco,male
13214,jean-paul piffaretti,male
13215,rené schmid,male
13217,michel guillemin,male
13219,denis progin,male
13184,andy scherrer,male
13191,klaus koenig,male
13196,paul haag,male
13197,peter frei,male
13199,peter schmidlin,male
13192,yves meylan,male
13213,philippe heilig,male
13211,rené marthaler,male
13206,robert brodard,male
13204,roland delecrettaz,male
13203,victor mazza,male
13200,francis rothenbuehler,male
13194,jean-claude mevillot,male
13189,peter candiotto,male
13186,roby seidel,male
13245,marc hemmeler,male
13246,jack sewing,male
13251,bill coleman,male
13254,guy lafitte,male
13242,stéphane grappelli,male
13224,teddy wilson,male
13228,johnny richardson,male
13237,barney kessel,male
13226,kenny baldock,male
13231,dave shepherd,male
13236,freddy randall,male
13240,dave hewitt,male
12370,fonce mizell,male
13253,nathan davis,male
13278,larry mizell,male
13282,barney perry,male
13283,donald byrd,male
13284,henry franklin,male
13286,alan barnes,male
13287,keith killgo,male
13294,ray armando,male
13276,marvin chappell,male
13279,greg millar,male
13281,bobby humphrey,male
13250,bobby hutcherson,male
13258,woody shaw,male
13265,larry hancock,male
13267,cecil barnard,male
13270,ray drummond,male
13266,marlena shaw,female
13271,george gaffney,male
13273,ed boyer,male
13301,amadeo monges,male
13303,raul mercado,male
13305,kalo palacios,male
13310,horacio fumero,male
13311,adalberto cebasco,male
13314,domingo cura,male
13317,paul motian,male
5873,tom canning,male
13298,john klemmer,male
13285,sam rivers,male
13289,norman connors,male
13295,ed kelly,male
13296,kenneth nash,male
6258,nat adderley,male
13315,bob cranshaw,male
13328,gene ammons,male
13334,"julian edwin ""cannonball"" adderley",male
13321,stafford james,male
13324,hubert eaves,male
13325,howard king,male
13304,azar lawrence,male
13307,juni booth,unknown
13343,takehiro honda,male
13346,yoshio busuki,male
13350,fumio watanabe,male
13352,bunky green,male
13354,louis smith,male
1366,miles davis,male
13344,pete cosey,male
13341,reggie lucas,male
13348,michael henderson,male
13542,james mtume,male
13329,arnie lawrence,male
13335,alex foster,male
13337,mike richmond,male
13338,warrick l. carter,male
13340,eugene vineyard,male
13342,walter henderson,male
13345,john pate,male
13347,ronald askew,male
13349,jeff simon,male
13351,curtis prince,male
8859,junior wells,male
13364,dallas taylor,male
13387,pinetop perkins,male
13371,joe jammer,male
13372,pete wingfield,male
13373,jerome rimson,male
13375,peter van hook,male
13422,frances campbell,female
13434,fred daniels,male
13433,gerry jones,male
13432,jerry cantrell holman,male
13430,carrie cantrell holman,female
13428,charles barnett,male
13427,gladys crite,female
13426,nannie ellis,female
13423,barbara greene,female
13406,lula jordan,female
13420,shannon williams,male
13419,johnny whittaker,male
13418,charles miller,male
13416,billy cartwright,male
13415,emaryne murray,unknown
13413,millicente alexander,unknown
13410,janice yearwood,female
13393,charles mccloud,male
13399,isaac douglas,male
13405,charles bernet,male
13400,frances steadman,female
13402,mattie harper,female
13404,kitty parham,female
13407,sadie frances keys,female
13411,esther ford,female
13450,ron aspery,male
13451,dave mccree,male
13452,colin hodgkinson,male
13454,tony hicks,male
13437,dr. feelgood,unknown
4129,earl hines,male
13441,jimmy woode,male
13442,helen humes,female
13445,buddy tate,male
13438,tiny grimes,male
13439,jay mcshann,male
13469,roland hanna,male
13455,cecil taylor,male
13488,raymond therace,male
13490,frederic pecoud,male
13493,eric wespi,male
13494,rogelio garcia,male
13483,myriam klein,female
13487,vince benedetti,male
13491,isla eckinger,male
13492,billy brooks,male
13465,christy doran,male
13466,urs leimgruber,male
13467,bobby burri,male
13470,fredy studer,male
13473,raymond droz,male
13475,stephane guerault,male
13477,jean bionda,male
13479,martine kay,female
13497,malachi favors,male
13508,lester bowie,male
13509,roscoe mitchell,male
13510,joseph jarman,male
13514,don moyer,male
13516,muhal richard abrams,male
13501,glenn ferris,male
13507,lee pastore,male
13489,mike ratledge,male
13505,roy babbington,male
13506,alan holdsworth,male
13543,michael lawrence,male
13545,mike mandel,male
13547,danny trifan,male
13541,steve furtedo,male
13558,dee dee bridgewater,female
13557,walter norris,male
13555,jiri mraz,male
13552,"quentin ""butter"" jackson",male
13548,dave taylor,male
13544,james bossy,male
6746,thad jones,male
13538,cecil bridgewater,male
13533,pepper adams,male
13532,ed xiques,male
13530,ron bridgewater,male
13529,jerry dodgion,male
13524,mel lewis,male
9390,william allen,male
13521,ahmed abdul-malik,male
13566,charles earland,male
13568,dave hubbard,male
13569,cliff adams,male
13572,aurelle ray,female
15159,woody herman,male
13556,wagner tiso,male
13562,david amaro,male
6242,sonny rollins,male
13534,rufus harley,male
13565,gil evans,male
13578,peter gordon,male
13583,marvin peterson,male
13585,lew poloff,male
13588,john stubblefield,male
13592,"tom ""bones"" malone",male
13595,paul metzke,male
13596,don pate,male
13598,susan evans,female
13602,bruce ditmas,male
13573,ralph armstrong,male
13575,michael walden,male
13577,steve kindlter,male
13579,carol shive,female
13580,marsha westbrook,female
13582,phil hirschi,male
13584,bob knapp,male
13586,steve frankivitch,male
13589,walt fowler,male
13594,steve khan,male
13597,julie felix,female
33981,steve hayton,male
13590,bert jansch,male
13587,john martyn,male
33969,david bromberg,male
33970,peter johnson ecklund,male
33971,richard james fegy,male
33972,john alfred firmin,male
33973,brantley finch jr kearns,unknown
33974,hugh john mcdonald,male
33975,steven allen mosley,male
33976,warren mark kishner,male
33977,dennis hubert leonard,male
13603,dave ferguson,male
13606,alan munde,male
13607,roland white,male
13610,roger bush,male
13601,tom paxton,male
13604,ian hunt,male
13605,dave willis,male
13599,loudon wainwright iii,male
11834,paddy moloney,male
13612,derek bell,male
13614,martin fay,male
13618,seán keane,male
13621,peadar mercier,male
13626,sean potts,male
13628,michael tubridy,male
13609,cousin joe,male
13608,alan stivell,male
13629,roberto bacchiocchi,male
13631,paolo colafrancesco,male
13632,renato gasparini,male
13633,mauro mencaroni,male
13634,ovidio urbani,male
13615,jean-paul asseline,male
13617,benoît widemann,male
13619,gabriel fedorow,male
13622,bernard paganotti,male
13625,stella vander,female
13627,christian vander,male
13630,klaus blasquiz,male
13611,mauro pagani,male
13613,flavio premoli,male
13616,franco mussida,male
13620,patrick djivas,male
13623,franz di cioccio,male
13659,paul butterfield,male
13640,rory gallagher,male
13656,lou martin,male
13657,jerry mcavoy,male
13660,"roderick morris buckenham ""rod"" de'ath",male
4581,john paul jones,male
13642,etta james,female
13666,"gene ""mighty flea"" conners",male
13667,pony poindexter,male
13668,brian ray,male
13670,douglas hammond,male
13671,frank abel,male
4661,fred neil,male
10575,john b. sebastian,male
